athlete_id,day,training_age_years,is_rest_day,session_type,duration_min,intensity,rpe,speed_kmh,avg_hr,daily_load,ctl,atl,tsb,acwr,injured
1,259,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,58.31,45.72,12.58,0.901,0
1,260,3.76,False,recovery,54.1,7,8.0,9.8,184.0,227.5,62.29,69.93,-7.64,0.816,0
1,261,3.76,False,intervals,49.1,4,4.0,10.9,164.0,104.2,63.27,74.49,-11.22,1.089,0
1,262,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,61.79,64.57,-2.79,1.237,0
1,263,3.76,False,recovery,76.9,5,5.0,5.5,147.0,166.6,64.25,78.15,-13.9,1.15,0
1,264,3.76,False,recovery,85.6,4,5.0,11.1,151.0,187.2,67.14,92.67,-25.53,1.428,0
1,265,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,65.56,80.33,-14.77,1.428,0
1,266,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,64.02,69.64,-5.62,1.428,0
1,267,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,62.52,60.37,2.15,0.954,0
1,268,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,61.04,52.33,8.71,0.865,0
1,269,3.76,False,tempo,43.4,6,5.0,7.7,160.0,91.7,61.77,57.58,4.19,1.031,0
1,270,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,60.31,49.91,10.4,0.663,0
1,271,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,58.89,43.27,15.63,0.218,0
1,272,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,57.51,37.51,20.0,0.218,0
1,273,3.76,False,race,62.0,5,5.0,11.1,163.0,144.4,59.55,51.74,7.81,0.533,0
1,274,3.76,False,intervals,79.7,6,6.0,6.1,130.0,275.6,64.64,81.55,-16.91,1.065,0
1,275,3.76,False,intervals,76.2,8,8.0,9.7,117.0,336.2,71.03,115.45,-44.43,1.502,0
1,276,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,69.36,100.08,-30.73,1.339,0
1,277,3.76,False,recovery,45.6,5,5.0,6.6,136.0,97.9,70.03,99.79,-29.76,1.708,0
1,278,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,68.38,86.51,-18.13,1.708,0
1,279,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,66.77,74.99,-8.22,1.708,0
1,280,3.76,False,recovery,48.0,7,6.0,10.8,126.0,135.7,68.39,83.07,-14.68,1.583,0
1,281,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,66.78,72.01,-5.23,1.187,0
1,282,3.76,False,recovery,71.6,5,6.0,9.7,144.0,190.8,69.7,87.82,-18.12,0.804,0
1,283,3.76,False,race,50.5,2,3.0,10.3,160.0,68.4,69.67,85.24,-15.57,0.905,0
1,284,3.76,False,long_run,59.8,4,,,,131.1,71.12,91.35,-20.23,0.975,0
1,285,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,69.44,79.19,-9.75,0.975,0
1,286,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,67.81,68.65,-0.84,0.975,0
1,287,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,66.22,59.51,6.71,0.724,0
1,288,3.76,False,recovery,74.1,4,4.0,9.1,129.0,141.3,67.98,70.4,-2.41,1.027,0
1,289,3.76,False,race,66.8,8,7.0,10.5,173.0,274.0,72.83,97.5,-24.67,1.097,0
1,290,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,71.11,84.52,-13.4,0.975,0
1,291,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,69.44,73.27,-3.83,0.801,0
1,292,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,67.81,63.51,4.29,0.88,0
1,293,3.76,False,tempo,54.2,8,7.0,9.5,149.0,217.4,71.33,84.0,-12.67,1.202,0
1,294,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,69.65,72.82,-3.17,1.202,0
1,295,3.76,False,easy_run,48.6,5,6.0,10.1,161.0,140.4,71.31,81.81,-10.49,1.126,0
1,296,3.76,False,easy_run,83.9,6,7.0,12.2,131.0,329.8,77.4,114.83,-37.43,1.068,0
1,297,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,75.57,99.54,-23.97,1.108,0
1,298,3.76,False,easy_run,74.6,6,6.0,9.6,127.0,241.9,79.49,118.49,-39.0,1.364,0
1,299,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,77.62,102.72,-25.1,1.364,0
1,300,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,75.79,89.04,-13.25,1.045,0
1,301,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,74.01,77.19,-3.18,1.104,0
1,302,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,72.27,66.91,5.35,0.992,0
1,303,3.76,False,intervals,68.0,5,4.0,9.5,126.0,123.6,73.47,74.46,-0.98,0.699,0
1,304,3.76,False,easy_run,95.8,5,4.0,9.8,176.0,220.1,76.92,93.85,-16.92,1.013,0
1,305,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,75.11,81.35,-6.24,0.621,0
1,306,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,73.35,70.52,2.82,0.621,0
1,307,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,71.62,61.14,10.49,0.621,0
1,308,3.76,False,race,56.6,4,3.0,12.0,155.0,78.7,71.79,63.48,8.31,0.783,0
1,309,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,70.1,55.03,15.07,0.783,0
1,310,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,68.45,47.7,20.75,0.608,0
1,311,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,66.84,41.35,25.49,0.166,0
1,312,3.76,False,long_run,57.9,6,5.0,8.9,126.0,120.2,68.1,51.85,16.25,0.422,0
1,313,3.76,False,intervals,66.2,5,4.0,14.7,123.0,118.7,69.29,60.75,8.54,0.633,0
1,314,3.76,False,easy_run,25.1,5,6.0,13.8,143.0,78.9,69.51,63.17,6.35,0.761,0
1,315,3.76,False,tempo,25.9,7,,,,100.5,70.24,68.14,2.1,0.766,0
1,316,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,68.59,59.07,9.52,0.819,0
1,317,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,66.98,51.21,15.77,0.945,0
1,318,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,65.4,44.39,21.01,0.945,0
1,319,3.76,False,easy_run,61.5,4,3.0,8.9,151.0,78.0,65.7,48.87,16.83,0.814,0
1,320,3.76,False,easy_run,38.4,5,5.0,11.8,129.0,96.6,66.42,55.22,11.21,0.728,0
1,321,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,64.86,47.87,16.99,0.637,0
1,322,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,63.33,41.5,21.84,0.404,0
1,323,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,61.84,35.97,25.87,0.44,0
1,324,3.76,False,long_run,64.7,3,4.0,54.65952790675906,138.0,109.7,62.97,45.78,17.19,0.832,0
1,325,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,61.49,39.69,21.8,0.832,0
1,326,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,60.04,34.4,25.64,0.733,0
1,327,3.76,False,long_run,61.1,5,4.0,8.4,140.0,127.4,61.63,46.78,14.84,0.757,0
1,328,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,60.18,40.56,19.62,0.757,0
1,329,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,58.76,35.16,23.6,0.757,0
1,330,3.76,False,long_run,55.3,3,4.0,10.1,130.0,100.1,59.73,43.8,15.93,0.997,0
1,331,3.76,False,intervals,63.2,4,4.0,12.9,162.0,125.8,61.29,54.72,6.57,1.043,0
1,332,3.76,False,intervals,78.2,7,7.0,6.8,154.0,272.7,66.26,83.74,-17.48,1.779,0
1,333,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,64.7,72.59,-7.89,1.779,0
1,334,3.76,False,race,55.1,4,5.0,9.7,141.0,149.2,66.69,82.79,-16.1,1.665,0
1,335,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,65.12,71.77,-6.65,1.665,0
1,336,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,63.59,62.21,1.38,1.753,0
1,337,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,62.09,53.93,8.16,1.482,0
1,338,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,60.63,46.75,13.88,1.142,0
1,339,3.76,False,long_run,30.4,6,7.0,10.0,152.0,125.3,62.15,57.21,4.95,0.685,0
1,340,3.76,False,intervals,56.1,2,2.0,11.5,168.0,56.6,62.02,57.12,4.9,0.86,0
1,341,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,60.56,49.52,11.05,0.512,0
1,342,3.76,False,long_run,56.6,8,8.0,10.1,133.0,265.5,65.39,78.27,-12.89,1.113,0
1,343,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,63.85,67.85,-4.01,1.188,0
1,344,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,62.35,58.82,3.52,1.188,0
1,345,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,60.88,50.99,9.89,1.188,0
1,346,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,59.45,44.2,15.24,0.855,0
1,347,3.76,False,race,29.4,5,5.0,7.8,144.0,72.1,59.74,47.91,11.83,0.9,0
1,348,3.76,False,easy_run,70.1,5,6.0,8.6,147.0,193.1,62.88,67.24,-4.36,1.329,0
1,349,3.76,False,easy_run,43.7,8,7.0,12.0,154.0,149.9,64.93,78.23,-13.31,0.95,0
1,350,3.76,False,tempo,63.5,6,7.0,8.9,140.0,226.1,68.72,97.91,-29.2,1.299,0
1,351,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,67.1,84.88,-17.78,1.299,0
1,352,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,65.52,73.58,-8.06,1.376,0
1,353,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,63.98,63.78,0.2,1.376,0
1,354,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,62.47,55.29,7.18,1.221,0
1,355,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,61.0,47.93,13.07,0.866,0
1,356,3.76,False,race,63.0,3,3.0,11.1,165.0,98.1,61.88,54.61,7.26,0.707,0
1,357,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,60.42,47.34,13.08,0.214,0
1,358,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,59.0,41.04,17.96,0.226,0
1,359,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,57.61,35.58,22.03,0.244,0
1,360,3.76,False,long_run,76.1,7,7.0,9.7,159.0,306.6,63.47,71.66,-8.18,0.986,0
1,361,3.76,False,easy_run,66.5,6,5.0,11.0,158.0,194.2,66.55,87.97,-21.42,1.304,0
1,362,3.76,False,recovery,75.4,6,5.0,7.1,133.0,182.6,69.28,100.57,-31.29,1.672,0
1,363,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,67.65,87.18,-19.54,1.462,0
1,364,3.76,True,rest,0.0,0,0.0,0.0,0.0,0.0,66.06,75.58,-9.52,1.462,0
2,0,9.34,False,race,-6.092329380292046,4,5.0,8.6,137.0,353.9,346.5,347.33,-0.83,1.0,0
2,1,9.34,False,easy_run,27.3,5,5.0,8.5,136.0,136.9,341.57,319.32,22.25,1.0,0
2,2,9.34,False,race,63.7,2,3.0,10.4,134.0,195.5,338.13,302.84,35.3,1.0,0
2,3,9.34,False,intervals,51.2,7,,,,303.8,337.32,302.96,34.36,1.0,0
2,4,9.34,True,rest,0.0,0,0.0,0.0,0.0,0.0,329.39,262.63,66.75,1.0,0
2,5,9.34,False,tempo,71.9,4,5.0,10.2,175.0,330.3,329.41,271.64,57.77,1.0,0
2,6,9.34,False,intervals,63.3,7,7.0,10.3,141.0,357.0,330.06,283.0,47.06,1.0,0
2,7,9.34,False,intervals,55.7,7,6.0,8.4,129.0,323.7,329.91,288.42,41.49,0.941,0
2,8,9.34,False,tempo,74.5,9,8.0,10.6,148.0,810.1,341.2,357.87,-16.66,1.061,0
2,9,9.34,False,easy_run,50.0,9,9.0,7.2,166.0,617.2,347.7,392.39,-44.69,1.143,0
2,10,9.34,False,race,69.4,6,7.0,11.3,149.0,890.4,360.47,458.68,-98.22,1.211,0
2,11,9.34,False,race,50.1,9,10.0,10.0,138.0,820.4,371.29,506.84,-135.55,1.384,0
2,12,9.34,False,race,37.9,10,10.0,10.4,142.0,698.9,379.0,532.41,-153.41,1.437,0
2,13,9.34,False,tempo,54.0,9,9.0,9.1,164.0,739.7,387.48,560.0,-172.52,1.49,0
2,14,9.34,False,intervals,69.9,10,10.0,7.2,135.0,1084.7,403.89,629.86,-225.97,1.583,0
2,15,9.34,False,intervals,43.2,10,,,,805.4,413.34,653.23,-239.89,1.527,0
2,16,9.34,False,recovery,52.6,2,3.0,7.8,128.0,164.3,407.48,588.15,-180.67,1.464,0
2,17,9.34,False,long_run,55.4,5,5.0,9.9,157.0,261.4,404.04,544.66,-140.61,1.323,0
2,18,9.34,True,rest,0.0,0,0.0,0.0,0.0,0.0,394.54,472.15,-77.61,1.146,0
2,19,9.34,False,intervals,60.8,4,3.0,10.1,117.0,157.3,388.95,430.24,-41.28,1.014,0
2,20,9.34,True,rest,0.0,0,0.0,0.0,0.0,0.0,379.8,372.96,6.84,0.82,0
2,21,9.34,False,long_run,75.3,6,7.0,9.1,140.0,540.2,383.58,395.23,-11.65,0.632,0
2,22,9.34,False,recovery,62.0,6,7.0,11.6,163.0,457.2,385.31,403.48,-18.17,0.517,0
2,23,9.34,False,long_run,63.8,2,3.0,11.5,145.0,211.5,381.22,377.93,3.29,0.544,0
2,24,9.34,False,intervals,48.0,7,6.0,11.0,163.0,304.9,379.43,368.21,11.22,0.565,0
2,25,9.34,False,race,60.9,6,5.0,11.5,158.0,278.1,377.04,356.21,20.83,0.668,0
2,26,9.34,False,intervals,59.6,6,5.0,9.0,156.0,255.1,374.17,342.75,31.42,0.711,0
2,27,9.34,False,race,54.3,7,7.0,9.3,153.0,416.9,375.18,352.62,22.56,0.856,0
2,28,9.34,False,easy_run,58.6,6,5.0,10.8,139.0,283.0,373.01,343.35,29.66,0.771,0
2,29,9.34,False,tempo,54.5,5,6.0,11.5,137.0,341.7,372.27,343.13,29.14,0.718,0
2,30,9.34,False,recovery,65.0,4,4.0,8.5,142.0,216.3,368.6,326.25,42.35,0.718,0
2,31,9.34,False,race,79.5,7,6.0,12.5,192.0,440.3,370.29,341.44,28.85,0.756,0
2,32,9.34,False,intervals,47.2,4,3.0,7.6,155.0,124.1,364.5,312.5,51.99,0.697,0
2,33,9.34,False,intervals,69.0,3,4.0,10.5,122.0,218.8,361.07,300.03,61.04,0.691,0
2,34,9.34,False,intervals,58.2,6,5.0,11.1,160.0,309.7,359.86,301.31,58.55,0.657,0
2,35,9.34,False,tempo,62.6,3,2.0,10.0,146.0,107.1,353.91,275.45,78.46,0.609,0
2,36,9.34,False,race,61.4,6,7.0,9.4,143.0,442.2,355.99,297.65,58.34,0.665,0
2,37,9.34,True,rest,0.0,0,0.0,0.0,0.0,0.0,347.61,258.03,89.59,0.621,0
2,38,9.34,False,long_run,79.4,9,9.0,10.0,150.0,787.1,357.95,328.46,29.49,0.76,0
2,39,9.34,False,recovery,61.4,5,5.0,8.4,133.0,326.1,357.2,328.14,29.06,0.879,0
2,40,9.34,False,intervals,92.8,5,5.0,7.8,130.0,390.8,358.0,336.49,21.51,0.978,0
2,41,9.34,False,tempo,59.4,3,4.0,9.4,168.0,190.4,354.05,317.04,37.01,0.985,0
2,42,9.34,False,recovery,67.4,3,4.0,8.5,149.0,235.4,351.26,306.17,45.09,1.148,0
2,43,9.34,False,intervals,70.1,3,2.0,7.6,154.0,143.7,346.38,284.53,61.84,1.091,0
2,44,9.34,False,intervals,24.3,5,5.0,9.6,157.0,130.5,341.3,264.02,77.27,1.165,0
2,45,9.34,False,easy_run,32.3,10,9.0,7.8,159.0,519.8,345.49,298.07,47.42,0.99,0
2,46,9.34,False,long_run,40.8,9,10.0,6.0,247.0,782.3,355.77,362.53,-6.76,1.112,0
2,47,9.34,False,race,66.9,8,9.0,14.6,164.0,858.8,367.61,428.59,-60.99,1.229,0
2,48,9.34,False,recovery,78.0,6,7.0,11.9,188.0,757.5,376.78,472.38,-95.6,1.362,0
2,49,9.34,True,rest,0.0,0,0.0,0.0,0.0,0.0,367.92,409.5,-41.58,1.34,0
2,50,9.34,True,rest,0.0,0,0.0,0.0,0.0,0.0,359.26,354.98,4.28,1.344,0
2,51,9.34,False,intervals,65.5,10,9.0,10.0,169.0,981.1,373.89,438.33,-64.44,1.585,0
2,52,9.34,False,long_run,80.5,7,8.0,10.7,145.0,886.9,385.96,498.05,-112.09,1.637,0
2,53,9.34,False,tempo,66.3,10,10.0,10.0,114.0,1092.3,402.58,577.16,-174.58,1.629,0
2,54,9.34,False,race,62.5,10,10.0,6.9,153.0,1059.7,418.04,641.4,-223.36,1.587,1
2,55,9.34,True,rest,0.0,0,0.0,0.0,0.0,0.0,408.21,556.01,-147.81,1.383,0
2,56,9.34,True,rest,0.0,0,0.0,0.0,0.0,0.0,398.6,482.0,-83.39,1.418,0
2,57,9.34,True,rest,0.0,0,0.0,0.0,0.0,0.0,389.22,417.83,-28.61,1.462,0
2,58,9.34,True,rest,0.0,0,0.0,0.0,0.0,0.0,380.06,362.21,17.86,1.127,0
2,59,9.34,True,rest,0.0,0,0.0,0.0,0.0,0.0,371.12,313.99,57.13,0.832,0
2,60,9.34,True,rest,0.0,0,0.0,0.0,0.0,0.0,362.39,272.19,90.2,0.415,0
2,61,9.34,True,rest,0.0,0,0.0,0.0,0.0,0.0,353.86,235.96,117.91,0.0,0
2,62,9.34,False,long_run,72.2,2,3.0,9.6,139.0,167.4,349.48,226.84,122.64,0.068,0
2,63,9.34,False,long_run,59.4,5,6.0,7.6,117.0,369.6,349.95,245.84,104.11,0.212,0
2,64,9.34,False,race,83.5,5,5.0,9.3,157.0,452.6,352.37,273.36,79.0,0.391,0
2,65,9.34,False,recovery,46.8,7,7.0,7.8,146.0,310.0,351.37,278.24,73.13,0.498,0
2,66,9.34,False,easy_run,67.6,6,5.0,10.1,148.0,342.5,351.16,286.8,64.36,0.657,0
2,67,9.34,False,intervals,70.3,5,4.0,6.8,160.0,246.8,348.71,281.48,67.23,0.762,0
2,68,9.34,False,easy_run,35.1,5,5.0,8.2,132.0,144.5,343.9,263.25,80.65,0.841,0
2,69,9.34,False,recovery,53.3,6,7.0,10.6,139.0,360.7,344.3,276.22,68.08,0.905,0
2,70,9.34,False,tempo,64.4,4,4.0,5.3,141.0,206.9,341.07,267.0,74.07,0.841,0
2,71,9.34,False,recovery,76.6,7,8.0,8.5,140.0,623.5,347.71,314.45,33.26,0.868,0
2,72,9.34,False,easy_run,83.2,5,5.0,10.2,167.0,393.2,348.78,324.93,23.85,0.878,0
2,73,9.34,False,race,37.2,6,6.0,8.0,151.0,189.3,345.03,306.87,38.16,0.847,0
2,74,9.34,False,race,45.3,7,6.0,12.0,148.0,264.6,343.13,301.24,41.89,0.899,0
2,75,9.34,False,recovery,72.3,9,8.0,9.2,143.0,486.3,346.5,325.88,20.62,1.082,0
2,76,9.34,False,race,68.1,4,3.0,9.2,151.0,160.9,342.14,303.92,38.22,1.064,0
2,77,9.34,False,race,41.1,3,3.0,9.7,132.0,98.9,336.41,276.63,59.78,1.003,0
2,78,9.34,False,race,69.9,6,6.0,9.1,143.0,402.5,337.97,293.39,44.58,0.864,0
2,79,9.34,False,easy_run,29.5,7,6.0,11.5,145.0,174.0,334.11,277.49,56.62,0.843,0
2,80,9.34,False,long_run,58.5,6,5.0,10.2,162.0,262.2,332.42,275.46,56.96,0.947,0
2,81,9.34,False,long_run,72.2,4,4.0,11.5,138.0,258.9,330.69,273.25,57.44,1.057,0
2,82,9.34,False,tempo,51.8,8,8.0,11.1,153.0,451.3,333.53,296.95,36.57,1.136,0
2,83,9.34,False,intervals,82.8,6,6.0,11.8,145.0,496.0,337.35,323.44,13.9,1.25,0
2,84,9.34,False,intervals,61.9,4,5.0,10.0,171.0,341.7,337.45,325.87,11.58,1.325,0
2,85,9.34,False,intervals,56.8,3,3.0,13.8,160.0,180.4,333.76,306.51,27.25,1.172,0
2,86,9.34,False,recovery,77.2,4,5.0,10.5,152.0,318.7,333.4,308.14,25.27,1.199,0
2,87,9.34,False,intervals,35.7,7,7.0,11.3,157.0,269.0,331.89,302.92,28.97,1.162,0
2,88,9.34,False,recovery,52.7,5,5.0,14.0,123.0,269.6,330.42,298.48,31.94,1.129,0
2,89,9.34,False,tempo,28.7,7,7.0,9.2,118.0,210.2,327.59,286.73,40.86,0.987,0
2,90,9.34,False,race,60.7,7,8.0,13.4,167.0,521.1,332.15,317.94,14.21,0.959,0
2,91,9.34,False,recovery,67.0,8,8.0,11.3,172.0,474.6,335.5,338.8,-3.3,1.007,0
2,92,9.34,False,recovery,45.5,8,7.0,12.7,135.0,291.4,334.46,332.48,1.98,1.076,0
2,93,9.34,False,easy_run,74.9,7,6.0,12.8,154.0,476.5,337.8,351.66,-13.85,1.127,0
2,94,9.34,False,tempo,70.7,3,3.0,8.4,168.0,193.2,334.4,330.57,3.83,1.112,0
2,95,9.34,False,tempo,81.2,5,5.0,10.4,167.0,343.2,334.61,332.25,2.36,1.133,0
2,96,9.34,False,tempo,40.0,2,2.0,11.6,140.0,63.5,328.23,296.47,31.76,1.077,0
2,97,9.34,False,long_run,74.0,4,4.0,13.3,139.0,277.6,327.04,293.96,33.08,0.975,0
2,98,9.34,False,tempo,57.7,9,8.0,12.9,137.0,445.6,329.83,314.14,15.68,0.936,0
2,99,9.34,False,race,60.1,6,7.0,12.4,145.0,377.7,330.95,322.6,8.35,1.002,0
2,100,9.34,False,long_run,58.7,4,4.0,8.1,171.0,222.7,328.41,309.31,19.1,0.903,0
2,101,9.34,False,race,95.9,5,,,,378.2,329.58,318.48,11.1,0.968,0
2,102,9.34,False,recovery,45.7,3,4.0,10.9,134.0,141.6,325.15,294.93,30.23,0.888,0
2,103,9.34,False,recovery,61.8,5,,,,319.4,325.02,298.18,26.84,1.027,0
2,104,9.34,False,easy_run,67.3,4,,,,289.7,324.19,297.05,27.14,1.018,0
2,105,9.34,False,recovery,56.7,6,6.0,8.6,127.0,281.7,323.19,295.01,28.18,0.921,0
2,106,9.34,True,rest,0.0,0,0.0,0.0,0.0,0.0,315.58,255.74,59.85,0.784,0
2,107,9.34,False,long_run,44.5,5,6.0,9.3,170.0,280.9,314.77,259.09,55.68,0.802,0
2,108,9.34,False,long_run,47.1,8,7.0,7.8,162.0,326.0,315.03,267.99,47.04,0.771,0
2,109,9.34,False,easy_run,17.1,8,7.0,9.8,149.0,125.9,310.58,249.07,61.51,0.776,0
2,110,9.34,False,recovery,61.0,5,6.0,10.3,165.0,361.7,311.78,264.06,47.72,0.805,0
2,111,9.34,False,intervals,62.7,3,4.0,9.3,136.0,211.3,309.42,257.04,52.38,0.794,0
2,112,9.34,True,rest,0.0,0,0.0,0.0,0.0,0.0,302.14,222.82,79.32,0.683,0
2,113,9.34,False,recovery,53.1,6,6.0,9.2,135.0,335.8,302.93,237.86,65.07,0.841,0
2,114,9.34,False,long_run,69.7,4,3.0,6.4,165.0,165.3,299.69,228.2,71.5,0.798,0
2,115,9.34,False,long_run,71.2,6,5.0,9.2,125.0,279.5,299.22,235.03,64.19,0.772,0
2,116,9.34,False,race,65.0,7,8.0,11.7,139.0,561.6,305.39,278.51,26.88,0.963,0
2,117,9.34,False,long_run,49.6,3,2.0,13.5,162.0,83.7,300.17,252.57,47.6,0.836,0
2,118,9.34,False,tempo,57.5,5,5.0,15.3,158.0,283.7,299.79,256.72,43.07,0.901,0
2,119,9.34,False,easy_run,50.1,6,5.0,12.1,155.0,213.4,297.76,250.95,46.8,1.049,0
2,120,9.34,False,intervals,53.3,8,7.0,9.8,138.0,341.1,298.77,262.95,35.83,1.045,0
2,121,9.34,False,intervals,68.4,5,5.0,11.1,140.0,316.0,299.18,270.0,29.17,1.152,0
2,122,9.34,False,easy_run,47.2,6,6.0,13.5,121.0,270.9,298.51,270.12,28.39,1.135,0
2,123,9.34,False,easy_run,54.5,3,4.0,8.9,150.0,183.8,295.81,258.63,37.19,0.948,0
2,124,9.34,False,intervals,72.6,2,3.0,10.6,160.0,191.9,293.37,249.74,43.63,0.991,0
2,125,9.34,False,intervals,88.9,3,4.0,15.0,136.0,391.0,295.67,268.55,27.12,1.034,0
2,126,9.34,False,intervals,58.4,7,6.0,10.5,167.0,319.2,296.22,275.29,20.93,1.11,0
2,127,9.34,False,long_run,71.0,4,4.0,7.9,141.0,224.0,294.52,268.46,26.06,1.069,0
2,128,9.34,False,recovery,81.5,6,6.0,10.5,137.0,401.7,297.04,286.19,10.85,1.089,0
2,129,9.34,False,intervals,46.7,4,3.0,11.3,138.0,139.5,293.33,266.66,26.67,1.052,0
2,130,9.34,False,recovery,82.9,5,5.0,11.1,122.0,348.1,294.62,277.51,17.11,1.112,0
2,131,9.34,False,long_run,26.4,2,3.0,8.9,137.0,61.2,289.13,248.71,40.42,1.079,0
2,132,9.34,False,tempo,77.1,9,10.0,,,1393.9,315.12,401.16,-86.03,1.427,0
2,133,9.34,False,race,66.3,8,9.0,8.7,140.0,919.8,329.35,470.2,-140.85,1.598,0
2,134,9.34,False,tempo,72.1,7,8.0,7.2,165.0,958.0,344.14,535.14,-190.99,1.743,0
2,135,9.34,False,tempo,60.3,8,8.0,11.1,142.0,908.8,357.43,584.88,-227.45,1.834,0
2,136,9.34,False,intervals,89.2,10,10.0,13.7,134.0,1344.1,380.64,685.95,-305.31,2.094,0
2,137,9.34,False,race,50.3,7,8.0,11.8,162.0,684.2,387.78,685.72,-297.93,2.109,0
2,138,9.34,False,intervals,73.0,6,6.0,12.1,138.0,368.3,387.33,643.46,-256.14,2.211,0
2,139,9.34,True,rest,0.0,0,0.0,0.0,0.0,0.0,378.21,557.8,-179.59,1.774,0
2,140,9.34,False,intervals,79.0,4,5.0,9.4,148.0,318.6,376.81,525.96,-149.15,1.526,0
2,141,9.34,False,intervals,77.5,5,4.0,11.5,145.0,312.7,375.3,497.58,-122.27,1.314,0
2,142,9.34,False,long_run,61.7,6,5.0,13.9,130.0,270.1,372.83,467.29,-94.47,1.091,0
2,143,9.34,True,rest,0.0,0,0.0,0.0,0.0,0.0,364.05,405.09,-41.03,0.662,0
2,144,9.34,False,long_run,49.8,10,10.0,9.9,165.0,548.2,368.39,424.14,-55.75,0.616,0
2,145,9.34,False,recovery,64.8,5,5.0,9.7,140.0,332.6,367.55,411.96,-44.41,0.592,0
2,146,9.34,False,race,63.9,3,4.0,9.1,153.0,252.5,364.84,390.73,-25.89,0.677,0
2,147,9.34,False,race,84.4,4,5.0,14.8,142.0,387.6,365.37,390.31,-24.94,0.69,0
2,148,9.34,False,easy_run,55.0,7,7.0,11.4,179.0,354.4,365.12,385.52,-20.41,0.703,0
2,149,9.34,False,tempo,75.9,6,5.0,11.5,185.0,370.2,365.23,383.48,-18.24,0.733,0
2,150,9.34,False,intervals,51.5,4,4.0,12.1,155.0,180.5,360.89,356.45,4.43,0.798,0
2,151,9.34,False,long_run,82.5,8,7.0,8.5,147.0,632.1,367.27,393.15,-25.88,0.796,0
2,152,9.34,False,long_run,47.4,4,5.0,9.8,158.0,197.9,363.28,367.17,-3.88,0.753,0
